,Unnamed: 0,id_post,id_parent_post,id_article,id_user,created_at,status,headline,body,positive_votes,negative_votes,label_argumentsused,label_discriminating,label_inappropriate,label_offtopic,label_personalstories,label_possiblyfeedback,label_sentimentnegative,label_sentimentneutral,label_sentimentpositive,is_staff,article_path,article_title,article_publishing_date,text,lang
166,8754,923281,,10994,12110,2016-04-29 08:40:15.217,online,,"Die Flüchtlinge wissen genau, was sie vom Gastgeberland erwarten. Die sind in diesem Punk knallhart, so meine eigene persönliche Erfahrung.",32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik,Kurz verteidigt mögliche Grenzkontrollen am Brenner,2016-04-29 05:35:34.000," Flüchtlinge wissen genau, was sie vom Gastland erwarten. Sie sind hart auf diesem Punk, so meine persönliche Erfahrung.",pt-pt
167,8943,991168,,11892,28609,2016-05-25 22:15:02.737,online,"Verteidiger Wolfgang Blaschitz hatte auf den nun ordentlichen Lebenswandel seines Mandanten, der im Juni zum zweiten Mal Vater wird, verwiesen","Und dann zum dritten, vierten, fünften ... Mal.",5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Chronik,Teilbedingte Haft für mutmaßlichen Syrien-Kämpfer in Krems,2016-05-25 18:27:16.000,"Verteidiger Wolfgang Blaschitz verwies auf den inzwischen ordinierten Lebensstil seines Mandanten, der im Juni zum zweiten Mal Vater wird, und dann auf den dritten, vierten, fünften... Werden.",pt-pt
294,3626,27821,27820.0,447,3112,2015-06-11 18:08:32.163,deleted,,"erstens ist die Zahl erfunden, und selbst wenn..., wenn deren kultureller Hintergrund der ""anatolische Islam"" gewesen wäre, dann wärs nix mit Gleichberechtigung zw. Mann und Frau, nix mit Life Ball, Conchita Wurst usw. ums mal so zu formulieren",5,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Gesellschaft/demografischerwandel,Österreichs Bevölkerung wuchs im Vorjahr um 77.000 Menschen,2015-06-11 13:01:46.000,"Zuallererst werden Zahlen erfunden, und selbst wenn ihr kultureller Hintergrund ""anatolischer Islam"" ist, wird es keine Gleichheit zwischen Männern und Frauen geben, ebenso wenig wie der Ball des Lebens, Conchita Worcester usw.",zh-Hans
295,4463,77217,77211.0,1178,28291,2015-09-07 20:45:29.993,online,"vor aölem nach den müllbergen am wochenende, die die gemeinde von den türken dann auf gemeindekosten entsorgen darf..",,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,daStandard/daAlltag,"""Verschmutzte Parks, laute Kinder, Ausländer""",2015-06-30 21:11:04.000,Nach dem Wochenend-Müllberg kann die Stadtverwaltung von den Türken auf kommunale Kosten entsorgt werden.,zh-Hans
296,5075,148473,,1924,27712,2015-07-25 00:32:56.873,online,"Hallo Thomas,","ich mache Dich darauf aufmerksam, daß Du hier in Gutmenschen-Forum unterwegs bist! Hier gibt's keine Gnade!",1,8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Netzpolitik/Hasspostings,Porsche entlässt Lehrling nach Hassposting auf Facebook,2015-07-24 11:09:44.000,"Hallo Thomas, ich möchte Sie darauf aufmerksam machen, dass Sie hier im Gutmenshen Forum sind! Hier gibt es keine Gnade!",zh-Hans
297,5434,246926,246925.0,2928,5179,2015-08-27 17:08:08.170,online,,Hat der Fahrer von jedem vermuteten Flüchtling 10.000 Euro erhalten?,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kommentare/FoederlSchmid,Die EU kann etwas gegen Schlepper tun,2015-08-27 16:02:49.000,Hat der Fahrer von jedem mutmaßlichen Flüchtling 10.000 Euro bekommen?,zh-Hans
298,5436,247490,,2943,19686,2015-08-28 13:15:37.740,online,"Wann gibts den ersten Politiker/die erste Politikerin,","die aus Prinzip nicht mehr mit der Krone spricht? Das ekelhafte Hetzblatt hat sich schon vollständig als »Nachrichtenmedium« disqualifiziert.

So was muss man nicht zu PKs einladen, sowas muss man keine Interviews geben. Und vor allem muss sich der journalistische Berufsstand sich bei der Nase nehmen und sicherstellen, dass jemand, der auch nur einen Tag dort gearbeitet hat, nie wieder bei einem anderen Medium Arbeit bekommt. Das sind keine KollegInnen!",16,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Etat/PRINT/Mediaprint/krone,"""Krone""-Foto mit toten Flüchtlingen ""unentschuldbar""",2015-08-28 12:42:35.240,"Wann wird der erste Politiker erscheinen, der im Prinzip nicht mehr mit der königlichen Familie spricht? Das abscheuliche Blatt des Hasses wurde völlig von einem ""Nachrichtenmedium"" ausgeschlossen.   Du musst dich nicht zu Pks wie diesem einladen, du musst kein Interview wie dieses machen. Am wichtigsten ist, dass der Journalismus auf sich selbst schauen und sicherstellen muss, dass Menschen, die dort einen Tag lang gearbeitet haben, nicht mehr für andere Medien arbeiten können. Das sind keine Kollegen!",zh-Hans
299,5493,290992,290984.0,3398,24176,2015-09-10 21:57:03.907,online,,na ich hoffe der ungebremste zuzug von moslems bzw deren einbürgerung wird dann irgendwie erschwert oder gar gestoppt.,10,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik/europathema,Ungarn winkt Flüchtlinge nach Österreich durch – rund 7.500 am Donnerstag,2015-09-10 17:50:54.840,"Nun, ich hoffe, dass der ungezügelte Zustrom von Muslimen oder ihre Einbürgerung irgendwie schwieriger werden oder sogar aufhören wird.",zh-Hans
300,5964,318890,318886.0,3650,7263,2015-09-21 00:13:53.707,online,"""Dürfen die Österreicher nicht auch irgendwann sagen dass sie genug haben?""","Wir sind schließlich noch bessere Menschen als es die Deutschen jemals sein werden. 

Darum müssen wir Österreicher pro-Kopf (bis Juni/Juli 2015 an der 3. Stelle pro-Kopf nach Schweden und Malta) auch mehr Flüchtlinge aufnehmen als die ohnehin schon guten Deutschen.

Wir müssen schließlich WILLKOMMENS-KULTUR-WELTMEISTER werden!

Hoffentlich kann unser herzlicher und für alle Flüchtlinge sich erbarmender Faymann bald - und für alle Ewigkeiten - den Willkommens-Kultur-Weltmeister-Nobelpreis entgegennehmen. 

Ich würds ihm von Herzen vergönnen.",3,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik/europathema,Noch tausend Flüchtlinge am Abend in Nickelsdorf,2015-09-20 19:43:56.000,"""Die Österreicher können nicht irgendwann sagen, haben sie genug?"" Schließlich sind wir bessere Menschen als die Deutschen.    Daher mussten wir Österreicher pro Kopf mehr Flüchtlinge aufnehmen (bis Juni/Juli 2015, dritter pro Kopf, nach Schweden und Malta) als bereits gute Deutsche.   Schließlich müssen wir Weltmeister der Willkommenskultur werden!   Hoffentlich werden unsere Leidenschaft und all die Flüchtlinge, Feynman, der barmherzig ist, bald den Weltpreis für Willkommenskultur gewinnen können.    Ich gebe ihm ein Herz.",zh-Hans
301,6032,350718,,4082,12197,2015-10-04 20:26:58.747,online,,Schwimmt der auf der anderen Seite des Flußufers? So hört er sich nämlich an...,0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Webvermischtes,"Österreichischer Youtube-Star: ""Hello friends, ich bin eh ganz normal""",2015-10-04 16:45:09.000,Schwimmt er auf der anderen Seite des Flussufers? So klingt er...,zh-Hans
302,6096,385218,385217.0,4498,11311,2015-10-17 21:12:53.677,deleted,,"""Frischer Wind in die religöse Ebene""...
Genau darauf kann hundertprozentig verzichtet werden! Über alles andere kann man reden, aber ein Europa, wo in 30 Jahren von jedem Kirchturm ein Muezzin herunterschreit, das brauchen wir ganz sicher nicht! Europäische Religionskriege, Aufklärung und Revolutionen gegen den Feudalismus dürfen nicht umsonst gewesen sein. Es kann einfach nicht sein, dass in Zukunft patriarchalische Hinterwäldler mit mittelalterlichen Gesellschaftsvorstellungen unsere Politik bestimmen! Wenn wir nicht aufpassen, kommt es aber so, siehe Kosovo. Dort leben heute aufgrund ihrer hohen Geburtenrate 90% großteils islamische Albaner und nur noch 7% Serben. Vor 100 Jahren war es genau umgekehrt.",0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama,Bayern: AfD marschierte an Grenze zu Salzburg auf,2015-10-17 15:10:52.000,"Frischer Wind in die religiösen Ebenen... Das ist genau das, was von 100% befreit werden kann! Wir können über alles andere reden, aber wir brauchen sicher kein Europa, und in 30 Jahren schreit ein Muzin aus jedem Kirchturm! Europas Religionskriege, Aufklärungen und Revolutionen gegen den Feudalismus dürfen nicht umsonst sein. Patriarchalische Hinterbänkler mit mittelalterlichen Gesellschaftsideen werden in Zukunft unsere Politik überhaupt nicht mehr bestimmen können! Wenn wir jedoch nicht aufpassen, wird es passieren, siehe Kosovo. Aufgrund ihrer hohen Geburtenrate leben dort heute 90 Prozent der islamischen Albaner und nur 7 Prozent der Serben. Vor einhundertfünfzig Jahren war das Gegenteil der Fall.",zh-Hans
303,8079,616098,616094.0,7363,30704,2016-01-16 16:37:08.693,online,,"Nein, natürlich gibt es nicht eine einzig richtige Lebensweise.

ABER wenn man in einem fremden Land aufgenommen wird, muss man nicht meinen dessen Bevölkerung von der eigenen Lebensweise und den eigenen Werten überzeugen zu müssen. 
Genau das passiert doch gerade.

Auf Afrika geh ich nicht näher ein. Da müsste man zu weit ausholen. Ich hoffe nur die Millionen, welche an der Küste warten bleiben uns erspart, so hart es klingt.

Und klar beruht unser Wohlstand auf der Armut der anderen, das hat jedoch jeder selbst in der Hand. Solange man in einen Kik oder Primarkt rennt wird sich das auch nicht ändern.
Ein wenig Eigenverantwortung und Bewusstsein sollte dann schon sein.",0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Afrika/BurkinaFaso,Burkina Faso: Mindestens 23 Tote bei Angriff auf Hotel,2016-01-15 21:53:28.300,"Nein, natürlich gibt es keine richtige Lebensweise.   Aber wenn man in ein fremdes Land aufgenommen wird, muss man seine Leute nicht davon überzeugen, an ihre Lebensweise und ihre Werte zu glauben.  Das ist genau das, was passiert.   Ich werde nicht wieder nach Afrika gehen. Sie müssen zu weit gehen. Ich hoffe nur, dass die Millionen von Menschen, die an der Küste warten, so hart versuchen werden, uns gehen zu lassen.   Natürlich basiert unser Wohlstand auf der Armut anderer, aber jeder ist in seinen eigenen Händen. Solange man einen Kik oder Primakt trifft, wird sich das nicht ändern. Nun, ein wenig Eigenverantwortung und Bewusstsein sollte bereits sein.",zh-Hans
304,8089,620099,,7408,13173,2016-01-17 20:57:44.633,deleted,,"Da war aber sehr viel Arglosigkeit bei diesem Mädchen dabei...
Hoffentlich ist dieser Vorfall eine WARNUNG für alle Mädchen im Lande!",0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Chronik,18-Jährige in Wien vergewaltigt,2016-01-17 15:27:49.000,"Aber dieses Mädchen ist arrogant... Hoffe, dass dieses Ereignis eine Warnung an alle Mädchen im Land ist!",zh-Hans
305,8144,646029,646016.0,7671,27532,2016-01-26 07:21:11.283,online,,"Wer die Postings hier liest, weiß, dass wir auch wieder kurz vor 1938 stehen.",0,2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Asien/Afghanistan,"""Die Ideologie des IS hat in Afghanistan tiefe Wurzeln""",2016-01-25 13:02:00.000,"Jeder, der den Beitrag hier liest, weiß, dass wir wieder am Rande des 1938 stehen.",zh-Hans
306,8324,734650,,8777,16183,2016-02-26 04:39:46.010,online,,"Wenn in Schweden 10 Mal mehr Frauen vergewaltigt werden als in allen anderen europaeischen Laendern, und die Taeter zu 90% dem arabisch-islamischen Kulturkreis entstammen, bin ich dann ein Hetzer, wenn ich mir erlaube, diese Tatsache vorzubringen? 

Diese Zahlen, die in Schweden immer unter den Tisch gekehrt wurden, kommen jetzt nach Koeln alle ans Tageslicht und ich finde sie erschuetternd!

So kann das doch nicht weiter gehen!",4,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Sachpolitik/integrationpolitik,Asylwerber in Wien sind gefangen zwischen den Welten,2016-02-25 09:39:14.000,"Wenn in Schweden zehnmal mehr Frauen vergewaltigt werden als in jedem anderen europäischen Land, und 90 Prozent der Tate aus der arabisch-islamischen Kultur stammen, würde ich mich dann noch mehr hassen, wenn ich mir erlauben würde, diesen Punkt zu sagen?    Diese Zahlen, die aus Schweden gefegt wurden, sind jetzt nach Cohen aufgetaucht, ich fand sie voraussah!   So kann es nicht weitergehen!",zh-Hans
307,8432,777228,,9243,19907,2016-03-09 17:08:52.240,online,,"Es bleibt zu hoffen, das keine westliche Großmacht versucht Nordkorea die Demokratie zu bringen.
Ansonsten befürchte ich, das die ""next Gen"" Halsabschneider in 10 - 15 Jahren aus Koreanern mit Migrationshintergrund bestehen werden ...",1,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Asien/Koreakrise/Nordkorea,Nun droht Kim mit Mini-Atomsprengköpfen,2016-03-09 10:59:43.000,"Hoffen wir, dass kein großer westlicher Kongress versucht, Nordkorea Demokratie zu bringen. Ansonsten fürchte ich, dass in 10 bis 15 Jahren der Halsschneider der ""nächsten Generation"" aus Koreanern mit Migrationshintergrund bestehen wird...",zh-Hans
308,8458,789704,,9401,7448,2016-03-15 08:53:11.497,deleted,,"Den Hellenen ist das doch nur recht! Können sie sich schön abputzen und unsere Knete kassieren, obwohl sie niemanden versorgen. Das sind echt durchtriebene Typen.",4,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Fluchtgeschichten,"Flüchtlinge verlassen Idomeni – Athen: ""Organisierte Flugblattaktion""",2016-03-14 14:46:57.770,"Die Helens haben Recht! Sie können sich gut reinigen, unser Kneten sammeln, auch wenn sie niemandem etwas bieten. Diese sind wirklich durch die richtigen Jungs.",zh-Hans
309,8490,800467,,9574,12263,2016-03-18 13:49:06.493,online,Unsinn,"Ähnlichkeiten gibt es immer und zu allem. Damals hatte man die heutigen Erfahrungen nicht. Den Pöbel gibt es klarerweise immer noch. Aber auch viel mehr Wissende und Vernünftige. Natürlich nicht am Balkan, aber im Westen.  Und dieser bestimmt die Geschehnisse im Rest der Welt, zum Glück.",0,3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International,"Kriegsforscherin: ""Die Welt bewegt sich zurück zur Unordnung""",2016-03-18 05:30:00.000,"Es gibt immer jemanden da draußen, der weiß, was mit euch allen los ist. Damals hatten wir heute keine Erfahrung. Es ist klar, dass der Mob immer noch existiert. Aber es ist auch sachkundiger und weiser. Natürlich nicht auf dem Balkan, sondern im Westen. Glücklicherweise bestimmt dieser, was im Rest der Welt geschieht.",zh-Hans
310,8493,801001,801000.0,9589,947,2016-03-18 18:42:24.083,online,,"Ich hatte während meiner Schulzeit vor zig-Jahren einige muslimische Mitschüler, diese unterschieden sich in nichts von uns. Sie waren angezogen wie wir, sprachen perfekt Deutsch, waren sehr gute Schüler, wir  haben uns alle sehr gut mit ihnen vertragen, es gab nie ein Problem! Und das sage ich nicht nur aus heutiger Sicht. Die ""neuen"" Muslime haben das alles nicht mehr nötig: sie lernen weder Deutsch noch sonst was in der Schule, stören den Unterricht, behandeln LehrerINNEN respektlos, Lehrer genauso, verhalten sich gegenüber Österreichern oft frech (aus mangelndem Selbstbewusstsein) usw. Also von einem unbegründetem Rassismus kann wohl keine Rede sein. Wen wundert das?",26,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Sachpolitik/ipokirche,Feindbild Muslime als europaweites Phänomen,2016-03-18 18:01:19.000,"Als ich vor Jahrzehnten zur Schule ging, hatte ich einige muslimische Klassenkameraden, die sich nicht von uns unterschieden. Sie kleiden sich wie wir, sprechen ganz Deutsch, sind sehr gute Schüler, wir verstehen uns alle gut mit ihnen, es gibt kein Problem! Aus heutiger Sicht sage ich das nicht nur. ""Neue"" Muslime brauchen nicht mehr alles: Sie lernen nicht Deutsch oder sonst etwas in der Schule, stören den Lehrplan, missachten Lehrer, Lehrer tun dasselbe, oft dreist (aus Mangel an Selbstvertrauen) und so weiter. Daher gibt es kein unbegründetes Problem des Rassismus. Wer ist überrascht?",zh-Hans
311,8549,823426,,9879,7721,2016-03-29 12:12:00.747,online,,"Irgendwo habe ich gelesen, dass das Model ihn auch frisiert. Vor ein paar hundert Jahren hat man solche Frauen verbrannt.",0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kolumnen/rau,The next First Lady,2016-03-28 17:55:34.140,Irgendwo las ich das Modell und fror ihn ein. Vor Hunderten von Jahren wurde eine solche Frau verbrannt.,zh-Hans
312,8694,889641,,10600,5914,2016-04-18 19:50:08.723,online,Dieser Mensch mag die Menschen nicht,"Wenn man sich selbst als Elite sieht (Burschenschafter-Denken), dann teilt man die ""Untermenschen"" unter sich halt gern in Gut und Böse auf.

Muss jeder selbst wissen, ob man jemanden wählen will - der offensichtlich keine Menschen mag.",19,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi,Hofer: AMS soll Migranten keine Jobs vermitteln,2016-04-18 16:29:51.000,"Diese Person mag keine Menschen Wenn eine Person sich selbst als Elite sieht (post-Boshensch dachte), dann teilt eine Person die ""Asiaten"" gerne selbst in Gut und Böse.   Jeder muss selbst wissen, ob er jemanden wählen will, den er offensichtlich nicht mag.",zh-Hans
313,8754,923281,,10994,12110,2016-04-29 08:40:15.217,online,,"Die Flüchtlinge wissen genau, was sie vom Gastgeberland erwarten. Die sind in diesem Punk knallhart, so meine eigene persönliche Erfahrung.",32,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik,Kurz verteidigt mögliche Grenzkontrollen am Brenner,2016-04-29 05:35:34.000,"Die Flüchtlinge wussten genau, was sie vom Gastland erwarteten. Sie sind ein schwerer Hit in diesem Punk, also meine persönliche Erfahrung.",zh-Hans
314,8943,991168,,11892,28609,2016-05-25 22:15:02.737,online,"Verteidiger Wolfgang Blaschitz hatte auf den nun ordentlichen Lebenswandel seines Mandanten, der im Juni zum zweiten Mal Vater wird, verwiesen","Und dann zum dritten, vierten, fünften ... Mal.",5,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Chronik,Teilbedingte Haft für mutmaßlichen Syrien-Kämpfer in Krems,2016-05-25 18:27:16.000,"Verteidiger Wolfgang Brachts erwähnte, dass sein Mandant nun einen geordneten Lebensstil habe und er im Juni zum zweiten Mal Vater werde, dann auf den dritten, vierten und fünften Platz... Werden.",zh-Hans
336,3626,27821,27820.0,447,3112,2015-06-11 18:08:32.163,deleted,,"erstens ist die Zahl erfunden, und selbst wenn..., wenn deren kultureller Hintergrund der ""anatolische Islam"" gewesen wäre, dann wärs nix mit Gleichberechtigung zw. Mann und Frau, nix mit Life Ball, Conchita Wurst usw. ums mal so zu formulieren",5,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Gesellschaft/demografischerwandel,Österreichs Bevölkerung wuchs im Vorjahr um 77.000 Menschen,2015-06-11 13:01:46.000," zuerst wurde die Zahl erfunden, und selbst wenn... Wenn ihr kultureller Hintergrund ""anatolischer Islam"" gewesen wäre, dann gäbe es nichts mit Dergleichheit zwischen Männern und Frauen, nichts mit Life Ball, Conchita Wurst etc. sozusagen.",nl
337,4463,77217,77211.0,1178,28291,2015-09-07 20:45:29.993,online,"vor aölem nach den müllbergen am wochenende, die die gemeinde von den türken dann auf gemeindekosten entsorgen darf..",,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,daStandard/daAlltag,"""Verschmutzte Parks, laute Kinder, Ausländer""",2015-06-30 21:11:04.000,"vor aölem nach den Müllbergen am Wochenende, die die Gemeinde dann von den Türken auf kommunale Kosten entfernen kann. ",nl
338,5075,148473,,1924,27712,2015-07-25 00:32:56.873,online,"Hallo Thomas,","ich mache Dich darauf aufmerksam, daß Du hier in Gutmenschen-Forum unterwegs bist! Hier gibt's keine Gnade!",1,8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Netzpolitik/Hasspostings,Porsche entlässt Lehrling nach Hassposting auf Facebook,2015-07-24 11:09:44.000,"Hallo Thomas, ich möchte Sie darauf aufmerksam machen, dass Sie hier im Gutmenschen Forum sind! Hier gibt es keine Gnade!",nl
339,5434,246926,246925.0,2928,5179,2015-08-27 17:08:08.170,online,,Hat der Fahrer von jedem vermuteten Flüchtling 10.000 Euro erhalten?,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kommentare/FoederlSchmid,Die EU kann etwas gegen Schlepper tun,2015-08-27 16:02:49.000, Hat der Fahrer von jedem mutmaßlichen Flüchtling 10.000 Euro bekommen?,nl
340,5436,247490,,2943,19686,2015-08-28 13:15:37.740,online,"Wann gibts den ersten Politiker/die erste Politikerin,","die aus Prinzip nicht mehr mit der Krone spricht? Das ekelhafte Hetzblatt hat sich schon vollständig als »Nachrichtenmedium« disqualifiziert.

So was muss man nicht zu PKs einladen, sowas muss man keine Interviews geben. Und vor allem muss sich der journalistische Berufsstand sich bei der Nase nehmen und sicherstellen, dass jemand, der auch nur einen Tag dort gearbeitet hat, nie wieder bei einem anderen Medium Arbeit bekommt. Das sind keine KollegInnen!",16,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Etat/PRINT/Mediaprint/krone,"""Krone""-Foto mit toten Flüchtlingen ""unentschuldbar""",2015-08-28 12:42:35.240,"Wann wird der erste Politiker, der im Prinzip nicht mehr zur Krone spricht? Das ekelhafte Hassmagazin hat sich bereits völlig als ""Nachrichtenmedium"" disqualifiziert.    Du musst dich nicht zu solchen PKs einladen, du musst kein Interview wie dieses geben. Und vor allem muss der journalistische Beruf auf sich selbst schauen und dafür sorgen, dass jemand, der auch nur einen Tag dort gearbeitet hat, nie wieder für ein anderes Medium arbeiten kann. Das sind keine Kollegen!",nl
341,5493,290992,290984.0,3398,24176,2015-09-10 21:57:03.907,online,,na ich hoffe der ungebremste zuzug von moslems bzw deren einbürgerung wird dann irgendwie erschwert oder gar gestoppt.,10,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik/europathema,Ungarn winkt Flüchtlinge nach Österreich durch – rund 7.500 am Donnerstag,2015-09-10 17:50:54.840," Ich hoffe, dass der ungezügelte Zustrom von Muslimen oder ihre Einbürgerung irgendwie erschwert oder sogar gestoppt wird.",nl
342,5964,318890,318886.0,3650,7263,2015-09-21 00:13:53.707,online,"""Dürfen die Österreicher nicht auch irgendwann sagen dass sie genug haben?""","Wir sind schließlich noch bessere Menschen als es die Deutschen jemals sein werden. 

Darum müssen wir Österreicher pro-Kopf (bis Juni/Juli 2015 an der 3. Stelle pro-Kopf nach Schweden und Malta) auch mehr Flüchtlinge aufnehmen als die ohnehin schon guten Deutschen.

Wir müssen schließlich WILLKOMMENS-KULTUR-WELTMEISTER werden!

Hoffentlich kann unser herzlicher und für alle Flüchtlinge sich erbarmender Faymann bald - und für alle Ewigkeiten - den Willkommens-Kultur-Weltmeister-Nobelpreis entgegennehmen. 

Ich würds ihm von Herzen vergönnen.",3,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik/europathema,Noch tausend Flüchtlinge am Abend in Nickelsdorf,2015-09-20 19:43:56.000,"""Können die Österreicher nicht irgendwann sagen, dass sie genug haben?"" Schließlich sind wir noch bessere Menschen, als die Deutschen es je sein werden.     Deshalb müssen wir Österreicher pro Kopf (bis Juni/Juli 2015 auf Platz 3 pro Kopf nach Schweden und Malta) auch mehr Flüchtlinge aufnehmen als die ohnehin guten Deutschen.    Schließlich müssen wir WELTCHAMPIONS DER WILLKOMMENEN KULTUR werden!    Hoffentlich wird unser warmherziger und für alle Flüchtlinge, Faymann, der barmherzig ist, bald den Nobelpreis für Kultur erhalten können.     Ich würde ihm ein Herz geben.",nl
343,6032,350718,,4082,12197,2015-10-04 20:26:58.747,online,,Schwimmt der auf der anderen Seite des Flußufers? So hört er sich nämlich an...,0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Webvermischtes,"Österreichischer Youtube-Star: ""Hello friends, ich bin eh ganz normal""",2015-10-04 16:45:09.000, Schwimmt er auf der anderen Seite des Flussufers? So klingt er...,nl
344,6096,385218,385217.0,4498,11311,2015-10-17 21:12:53.677,deleted,,"""Frischer Wind in die religöse Ebene""...
Genau darauf kann hundertprozentig verzichtet werden! Über alles andere kann man reden, aber ein Europa, wo in 30 Jahren von jedem Kirchturm ein Muezzin herunterschreit, das brauchen wir ganz sicher nicht! Europäische Religionskriege, Aufklärung und Revolutionen gegen den Feudalismus dürfen nicht umsonst gewesen sein. Es kann einfach nicht sein, dass in Zukunft patriarchalische Hinterwäldler mit mittelalterlichen Gesellschaftsvorstellungen unsere Politik bestimmen! Wenn wir nicht aufpassen, kommt es aber so, siehe Kosovo. Dort leben heute aufgrund ihrer hohen Geburtenrate 90% großteils islamische Albaner und nur noch 7% Serben. Vor 100 Jahren war es genau umgekehrt.",0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama,Bayern: AfD marschierte an Grenze zu Salzburg auf,2015-10-17 15:10:52.000," ""Frischer Wind in der religiösen Ebene""...  Genau das kann zu 100 % abgeschafft werden! Wir können über alles andere reden, aber wir brauchen sicherlich kein Europa, in dem in 30 Jahren von jedem Kirchturm aus ein Muezzin nach unten schreien wird! Europäische Religionskriege, Aufklärung und Revolutionen gegen den Feudalismus dürfen nicht umsonst gewesen sein. Es kann einfach nicht sein, dass patriarchalische Hinterbänkler mit mittelalterlichen gesellschaftsischen Ideen unsere Politik in Zukunft bestimmen werden! Wenn wir jedoch nicht aufpassen, wird es passieren, siehe Kosovo. Aufgrund ihrer hohen Geburtenrate leben dort 90 % der islamischen Albaner und nur 7 % der Serben heute dort. Vor 100.000 Jahren war es umgekehrt.",nl
