,Unnamed: 0,id_post,id_parent_post,id_article,id_user,created_at,status,headline,body,positive_votes,negative_votes,label_argumentsused,label_discriminating,label_inappropriate,label_offtopic,label_personalstories,label_possiblyfeedback,label_sentimentnegative,label_sentimentneutral,label_sentimentpositive,is_staff,article_path,article_title,article_publishing_date,text,lang
288,8099,622700,622696.0,7447,5028,2016-01-19 11:39:54.640,online,,"Lächerlich.

Außer mit dem Flugzeug KANN man nach Ö nur über sichere Staaten einreisen.

Das wissen Sie genauso gut wie ich.",3,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik,Wie die EU-Abschottungspolitik Flüchtlinge krankmacht,2016-01-19 05:30:00.000, es ist eine Geschichte.    Außer mit Flugzeugen können Sie nur auf IHRE sicheren Länder zugreifen.    Das wissen Sie wieder.,mi
289,8122,630748,630742.0,7569,2690,2016-01-23 14:20:38.847,online,"""generell erwarten sich immer noch Frauen, dass der Mann das Geld nach Hause bringt.""","Generell? welche Frauen von Gestern kennen Sie? Außerde muss man sich als Mann an oslchen unfug nicht halten. Macht man das trotzdem, ist man selber dafür verantwortlich.

""Das mag man moegen oder nicht, ist aber Realitaet in unserer Gesellschaft. "" zum glück kenne ich keine Frau, ie sagt, dass der Mann das geld alleine verdienen soll. Die meisten Frauen wollen ihr eigenes Geld verdienen und sich nicht von nem Typen aushalten lassen.

""Geld (und auch Macht und Selbstbewusstsein) macht einen Mann attraktiv, ob sie's glauben oder nicht."" Ja klar... darum müssen Männer Dresscodes einhalten und dürfen nicht aus dem Rahmen fallen, weil es der Karriere sonst schadet, sooo mächtig sind die..lol",1,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,dieStandard/diealltag/Medial/dieWochenschau,"Mütter, die im Haushalt helfen",2016-01-22 07:41:35.000,"""Es ist wichtig, dass Frauen immer noch denken, dass die Menschen Geld nach Hause bringen sollten."" Breite? Welche der Frauen von gestern kennen Sie? Darüber hinaus haben Sie in dieser Person nicht die Möglichkeit, einen Notfall zu befestigen. Wenn Sie dies weiterhin tun, sind Sie immer noch dafür verantwortlich.    ""Vielleicht mag es dir nicht gefallen, aber es ist eine echte Sache in unserer Gemeinschaft."" Zum Glück kenne ich keine Frau, sie sagt, sie brauche nur dieses Geld. Die meisten Frauen wollen ihr eigenes Geld ausgeben und werden nicht vom Arzt gehalten.    ""Das Geld (mit der Macht und wieder vertrauen) beschreibt die Person oder ob er es glaubt oder nicht."" Natürlich... Daher sollte die Person die Kleidungscodes verhaften und nicht außerhalb des Rahmens fallen, denn wenn es das Werk nicht beschädigt, ist es sehr mächtig. Colombo",mi
290,8133,639270,,7615,8241,2016-01-24 22:18:50.343,online,Richtig ist ...,"die Größten Schweine sitzen am nächsten zum Futtertrog !

not the fittest... not the quickest ...THE BIGGEST  survived ????",3,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Finanzen,Davos: Was die Elite heuer beschäftigte,2016-01-24 12:13:22.000,Es stimmt... die größten Sehenswürdigkeiten sind in der Nähe des Food-Car!    ist nicht richtig... es ist nicht zu schnell... DIE GRÖßTE ????,mi
291,8138,644240,644239.0,7651,7806,2016-01-25 14:23:37.977,online,,geh tuans Ihr Bier trinken und lossns uns a bisserl in ruh mit dem getrolle.,15,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Webvermischtes,"""Game of Thrones"": Drei Clips geben Einblicke in kommende Staffel",2016-01-25 09:12:48.000, Gehen Sie mit einem Bier trinken und wir lassen eine verspielte in der Hand und den Stuhl.,mi
292,8144,646029,646016.0,7671,27532,2016-01-26 07:21:11.283,online,,"Wer die Postings hier liest, weiß, dass wir auch wieder kurz vor 1938 stehen.",0,2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Asien/Afghanistan,"""Die Ideologie des IS hat in Afghanistan tiefe Wurzeln""",2016-01-25 13:02:00.000," Wenn jeder weiß, welche Folgen es hier gibt, sind wir bis 1938 nur etwa tausend Jahre alt.",mi
293,8160,655951,655940.0,7756,23494,2016-01-29 12:28:10.483,online,,distanzieren sie sich am besten von sich selbst.,2,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/wien,Akustischer Stadtplan lässt Geschichte Wiens hörend entdecken,2016-01-28 13:41:09.000, wieder sehr weit von ihnen entfernt.,mi
294,8182,663972,663966.0,7879,2860,2016-02-01 14:08:24.693,online,,"Ist ja vollkommen undenkbar, dass der Rotzbua auch weniger Zeit in die Prüfungsvorbereitung investiert.",2,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Bildung/Schueler/schuelerpolitik/zentralmatura,Mädchen bei Zentralmatura in Englisch unerwartet schlecht,2016-01-31 18:20:27.360," Es ist auch sehr schlimm, dass Rotzbuas Zeit weniger wahrscheinlich ist, sich auf den Prozess vorzubereiten.",mi
295,8185,665177,,7907,20714,2016-02-02 12:51:43.693,online,,"Man bedenke, dieser Prolo ist 3. Nationalratspräsident.",7,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi,FPÖ-Sprecher macht sich über Alter der Präsidentschaftskandidaten lustig,2016-02-01 13:24:59.000, Betrachten wir diesen Prolo als 3. Nationalratspräsident.,mi
296,8210,682337,682317.0,8151,17091,2016-02-09 15:23:43.450,online,,Das wird doch wohl bitte seine entscheidung sein und nicht die von dahergelaufenen bevormundern wie dir.,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Web/Webvermischtes,Trafikanten und Dampfer organisieren Shitstorm gegen Tabakgesetz,2016-02-09 10:00:11.000," Es ist wahr, dass das seine Entscheidung ist, es ist nicht so, dass du so gelaufen bist.",mi
297,8246,698853,,8336,838,2016-02-14 12:17:13.317,online,Kommentar zu Schüllers Kommentar..,"bla bla bla...

gutes, witziges Posting..

bla bla bla... :)",2,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kommentare/schueller,Sprache und Gleichstellung: Die weibliche Form schadet nicht,2016-02-14 12:00:04.000,Apropos Schüllers Kommentare. mündlich gegen die Studie.    orales Schilf... :),mi
298,8266,707476,707468.0,8439,5857,2016-02-17 10:04:17.633,online,,"Ich glaube nicht, dass du mein Posting verstanden hast. 

Ich suche händeringend eine Innenstadtwohnung mit 150qm. Ist kaum zu finden, jammerjammer. (Bezahlen möchte ich 200.000).",1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik/Arbeitsmarkt,Fachkräftemangel: Von Jammerei und Realität,2016-02-17 05:45:00.000," Wenn ich dachte, du kennst meinen Bonus nicht.     Ich suche einen zentralen Sitz für eine große Stadt mit tausend zwei weißen Paaren. Es ist schwer zu finden, mit einem Trick. (Ich möchte mehr als 200.000 bezahlen).",mi
299,8291,716538,716524.0,8551,11618,2016-02-19 15:30:06.703,online,übermässiges Lüften sollte dort stehen,"Damit es alle Kapieren worum es eigentlich geht.

Übrigens lüfte ich im Sommer nie, da eh immer was offen ist (ausser wenn es regnet)

OIDA",1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Umwelt,Wärmebilder: Ursachenforschung bei der Schimmelwand,2016-02-19 11:30:31.000,"Das bedeutet, dass es gigantische Flugzeuge gibt, die es jedem ermöglichen, seine Situation zu reduzieren.    Außerdem werde ich den Sommer nicht besuchen, also ist noch etwas offen (wenn es nicht regnet) OIDA",mi
300,8307,724975,,8649,6744,2016-02-22 20:10:35.607,online,eines der hormonrinder,"ist auf dem bild zu sehen, oder?",4,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik/welthandel/TTIP,TTIP: Zwischen Hormonrindern und Geheimgremien,2016-02-22 16:34:40.000,"Eine der Hormonkühe auf dem Film gefunden, nicht wahr?",mi
301,8317,732355,732353.0,8729,2562,2016-02-24 21:02:06.450,online,,"Vielleicht von ihrem, meines können sie gerne haben. Ach ja, sie sind nicht das Volk!",0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik,Tsipras will EU-Beschlüsse blockieren,2016-02-24 20:18:39.000," Vielleicht habe ich sie von ihnen. Oh, sie sind keine Menschen!",mi
302,8328,735173,735165.0,8788,3265,2016-02-26 01:51:56.000,online,,"... lol...
mir scheint User 'alles mit scharf' ist auf einem Auge blind. 

da schiebt User 'realität_welcome' ein polemisches Troll Posting (wie man es sonst von der FPÖ kennt) aber der angefeindete Polemiker ist am Ende User 'Alpha Phoenicis' wegen seines kurzen Replys...

Let´s not forget: Don´t feed the troll!",4,7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik,EU gibt sich noch zehn Tage für Ende des Durchwinkens,2016-02-25 17:46:06.540," ... Ball Meiner Meinung nach, dass morgen der Benutzer ist ""alle ein koi"" in einem Auge.     weil der Nutzer 'realität_welcome' eine Rohe-Versionsverschiebung schiebt (etwas ist wegen der FPÖ bekannt), aber der letzte Nutzer ist in 'Alpha Phoenicis' wegen seiner kurzen Antwort...    Vergessen Sie nicht: Ernähren Sie sich nicht von den Neigungen!",mi
303,8361,746102,746101.0,8893,24718,2016-02-29 10:40:54.830,deleted,,"""der Rest will 0 Flüchtlinge oder Obergrenzen .!"" - selbstverständlich gelogen, wie gewohnt bei den primitiven.",0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kolumnen/sperl,Die Flüchtlingskrise rüttelt an mehreren Parteichefs,2016-02-28 16:50:17.000," ""Die Mehrheit will 0 Schutzräume oder Hauptstädte.!"" - das Tag, nach früheren Zahlen.",mi
304,8379,752704,752699.0,8981,339,2016-03-02 13:19:06.897,online,wo steht da oben ein wort von wirten ? sinnerfassendes lesen wäre gefragt !,,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik/Steuer,Klage gegen die ungeliebte Kasse,2016-03-02 08:07:45.000,Wo sind die Worte der Gastgeber oben? erfordert eine Lesemethode! ,mi
305,8395,760038,,9065,18021,2016-03-04 12:57:35.597,online,"Ja, da kann man sich als KünstlerIn natürlich besonders edel und gut fühlen,...","...wenn man solch einen wohlklingenden, großherzigen, menschlichen und durchwegs gut gemeinten Text unterstützt. Das die darin enthaltenen Forderungen angesichts des bereits mehrfach dargelegten Unvermögens und Unwillens der EU und der meisten ihrer Mitgliedsstaaten an der Realität komplett vorbeigeht, ist nebensächlich. Wichtig ist, seinen (prominenten) Namen hier drunter zu setzen.

Genau so sinnvoll ist es, jetzt endlich und sofort einmal Frieden für die ganze Welt einzufordern.",20,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/KdA,Flüchtlingspolitik: Wir distanzieren uns,2016-03-03 17:14:17.000,"Ja, Du hast den Künstler, den du am besten und am besten vorstellen kannst,... ... Wenn jemand gutes Wetter Worte, Herz, Person und positive Meinung unterstützt. Die Frage der Forderungen in, im Lichte und nicht in der Stärke der EU und der Mehrheit ihrer Häuser, wurde bereits wiederholt, ist bereits in realen Begriffen gesunken. Es ist wichtig, Ihren Namen (aktiv bestellen) unter die nea zu setzen.    Es ist auch ein Faktor in letzterem, der sofort um Frieden für die ganze Welt bittet.",mi
306,8426,775814,,9220,4216,2016-03-09 08:07:01.393,online,"So, so einer der fleißigen gewerkschaftlichen Symphatieträger der sogar in der Pause arbeitet ..",,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik/Arbeitsmarkt,"Höchstgericht gibt Beamten eine 37,5-Stunden-Woche",2016-03-09 05:30:00.000,"Daher ist es eines der fleißigen Endlager, das zum Zeitpunkt der Teilung funktioniert. ",mi
307,8490,800467,,9574,12263,2016-03-18 13:49:06.493,online,Unsinn,"Ähnlichkeiten gibt es immer und zu allem. Damals hatte man die heutigen Erfahrungen nicht. Den Pöbel gibt es klarerweise immer noch. Aber auch viel mehr Wissende und Vernünftige. Natürlich nicht am Balkan, aber im Westen.  Und dieser bestimmt die Geschehnisse im Rest der Welt, zum Glück.",0,3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International,"Kriegsforscherin: ""Die Welt bewegt sich zurück zur Unordnung""",2016-03-18 05:30:00.000,"Das ist richtig, ihr werdet alle wissen, was vor sich geht. Damals haben wir uns nicht mit der heutigen Erfahrung vertraut gemacht. Offensichtlich gibt es die Wanne noch. Aber es gibt auch mehr zu wissen und ein Mitspracherecht zu haben. Nicht in der Balkana, sondern im Westen.  Und diese Entscheidung ist es, was das Beste aus der Welt macht, es ist eine glückliche.",mi
308,8491,800623,800593.0,9584,18561,2016-03-20 09:08:39.300,online,,"Vielleicht hätten Sie sich auch mal über die Traumata der Überlebenden der Shoa und ihrer Familien informiert, statt hier mal Frankl einzuwerfen, um sich den Anschein der Bildung und Intellektualität zu geben?",2,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Kultur/Film/KinoSammelseite/Kino2000,"""Son of Saul"": Mit Saul durch die Hölle und aus ihr heraus",2016-03-18 17:05:51.830," Vielleicht wissen Sie, was die Überlebenden Judas und ihre Familien nicht hierher werfen werden, um sie in den Zustand der Erziehung und des Geistes zu schicken?",mi
309,8506,806145,,9644,17787,2016-03-21 16:27:05.990,online,,"Offenbar nicht, denn sonst bräuchte man den Empörungsartikel nicht.",0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Flucht_und_Politik,Flüchtlingshilfe: Bund will Spenden abkassieren,2016-03-21 07:00:00.000," Es sieht nicht so aus, als ob Sie es nicht tun, weil Sie nicht abscheulich dokumentieren wollen.",mi
310,8515,810642,810641.0,9689,26791,2016-03-22 14:03:16.533,online,,"Dass er auf Grund seines schlechten Benehmens die Aufmerksamkeit unserer Gesellschaft erhält, macht ihn aber noch nicht zum Schachgroßmeister. Das ist Selbsterhaltungstrieb auf Kosten anderer. Wie wärs mir: Moralisch schwachsinnig?",1,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,dieStandard/diealltag/maennerbekenmtnisse,"Andreas Gabalier: ""Meine Frau bleibt als Mutter zu Hause""",2016-03-22 12:57:15.000," Trotzdem hat er unsere Gesellschaft nicht berücksichtigt, wegen seines schlechten Verhaltens ist er kein Elite-Schachspieler geworden. So können sie sich gegenseitig mehr retten, andere zahlen. Wie kann ich: Ein schwacher Zustand?",mi
311,8537,821616,821615.0,9847,4759,2016-03-27 12:43:54.993,online,"Das stimmt schon, aber es ist ein Stellvertreterkrieg zw. den USA und Russland, zw. der Türkei (und den Turkmenen) und Israel und Ägypten (das die Türkei beleidigt hat, indem es Israel quasi-anerkennt und Muslimbrüder zum Tode verurteilt hat), zw.","zw. der Türkei und den KurdInnen im Norden Syriens, des Iraks sowie der Südostürkei, zw. den radikal-islamistischen Milizen der Hisbollah (aus dem Iran und dem Libanon) und den noch wesentlich radikaler-islamistischen Milizen die von Saudiarabien und der Türkei gefördert wurden (Al Nusra, teilweise der IS, teilweise Al Qaida, etc.), zw. einigen (nunmehr sehr wenigen) demokratischen Kräften aus dem ehm. Umfeld der FSA und dem syrischen Regime. 

Jeder hat seine eigenen Interessen und alle haben Blut an den Händen, wenn auch längst nicht alle gleich Schuld haben und verantwortlich sind. Jetzt nun hier nur zu schreiben, dass das alles auf die Kappe der USA ginge, es keinen Bürgerkrieg gebe und alles eine Verschwörung wäre, ist selten dumm.",2,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Nahost/syrien,Syrische Armee eroberte Palmyra zurück,2016-03-27 08:13:53.090,"Das stimmt, aber es gibt einen Stellvertreterkampf zwischen den USA und Russland, den Klingen (und den Toke) und Israel und Ägypten (die Israel damals als Israel begnadigt hatte und Israels Familie bis zum Tod der Familie besiedelte), zwischen Ramera und dem Fußball Georgiens im Norden , in Nord- und Südchina, inmitten der Soldaten von Niederländisch-Arabien (aus dem Iran und Libanon) und der wichtigeren ausländischen Truppen Saudi-Arabiens sind einige (jetzt sehr wenige) demokratische Parteien in der Ehm, einem Ort der ARAB-Staaten, einige (jetzt sehr wenige). Umwelt der FSA und der syrischen Regierung.     Jeder Mensch hat seine eigenen Interessen und es ist die ganze Zeit Blut an den Händen, auch wenn nicht jeder das gleiche Gepäck und Gepäck hat. Um jetzt zu schreiben, dass dies überall in den Vereinigten Staaten ist, gibt es keinen Bürgerkrieg, und alles ist sehr viel weg.",mi
312,8549,823426,,9879,7721,2016-03-29 12:12:00.747,online,,"Irgendwo habe ich gelesen, dass das Model ihn auch frisiert. Vor ein paar hundert Jahren hat man solche Frauen verbrannt.",0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kolumnen/rau,The next First Lady,2016-03-28 17:55:34.140," An einem Ort las ich, dass sie auch ein Baby in der Mode war. Vor ein paar hundert Jahren waren Solche Frauen heiß.",mi
313,8560,826821,826814.0,9918,6688,2016-03-30 10:56:57.790,online,,"als der liebe Gott Hirn verteilt hat, wo waren sie?",1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Sport/Fussball/Euro2016/GruppeF/Nationalteam,Respektable ÖFB-Niederlage gegen Türkei,2016-03-29 23:05:41.000," in der Verbreitung der Vorstellung von Gottes Liebe, wo sind sie?",mi
314,8573,829954,829938.0,9952,10392,2016-03-31 12:52:51.990,online,,"hahahaha der war gut: das Trinkgeld bei DO & CO. wurde vom Restaurantleiter eingesammelt (!) und an seine Betthaserl verteilt ....

Was nun???????",1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Unternehmen/verkehrundkosten/Bahn/oebb,Do & Co löst Catering-Vertrag mit ÖBB auf,2016-03-30 18:31:13.900, Am besten: Das Schild bei DO&amp;CO. wurde vom Restaurantleiter (!) gesammelt und an sein Betthaserl verteilt....    Und was jetzt???????,mi
315,8585,832856,832853.0,10013,13432,2016-04-01 23:31:07.743,online,,*gääähhhhn*,1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht/Fluchtgeschichten,Flüchtlinge laufen im griechischen Chios Sturm gegen Internierung,2016-04-01 15:55:23.110, *gääähhhn*,mi
316,8596,837241,837238.0,10072,22585,2016-04-03 22:52:07.117,online,"sorry, aber","Erdogan gehört zu deiner clique, nicht vergessen :)",4,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik/Steuer,Riesiges Datenleck enthüllt Offshore-Deals,2016-04-03 21:06:08.850,"Sorry, aber weil Ihr Ei schräg ist, vergessen Sie nicht, :)",mi
317,8614,844392,844391.0,10171,4264,2016-04-06 19:17:12.227,online,... Fortsetzung...,"Leider verhält sich der Großteil der Opposition kontraproduktiv. Ein Teil verhält sich leider tatsächlich wie Nazis, der andere Teil versucht, mit markigen Sprüchen Kleingeld zu machen. Beides führt zu nichts, außer dass es Menschen verunsichert oder gar aufhetzt.",0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Newsroom/Panorama/Weltchronik/Uebergriffe_Koeln,Bericht: Landesbehörde wollte Kölner Übergriffe verharmlosen lassen,2016-04-06 11:34:35.000,"... längere Dauer... Auf diese Weise werden die meisten Streitigkeiten manipuliert. Stattdessen ist es Teil eines Stückes wie The Door, ein Teil, der versucht, wenig Geld und besondere Geschichten zu tun. Sie neigen dazu, zusammen zu sein, wenn sie es nicht tun, außer dass sie Menschen nicht sicher sind oder bedrohen.",mi
318,8628,853059,853051.0,10254,12655,2016-04-08 16:10:07.763,online,,haben sie kognitive oder geographische schwierigkeiten? wofür ist syrien jetzt ncoh alles verantwortlich?,3,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/wien/07Neubau,"Wien: Szenewirt Flatscher sieht Lokale von ""Drogen-Hotspot"" umgeben",2016-04-07 18:35:27.000, Haben sie interne Probleme oder einen Whirlpool? In was ist Syrien jetzt voll investiert?,mi
319,8629,853338,853335.0,10258,1397,2016-04-08 17:13:59.837,online,,"Mit dem Einverständnis des Eigentümers dürfens alles machen.

Aber dazu muss man den schon den Unterschied zwischen meines und deines kennen!!",7,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,Newsroom/Inland/Parteien/gruen,Ex-Grünen-Politiker Werner-Lobo nach Interview angezeigt,2016-04-07 13:12:10.000," Mit der Erlaubnis des Besitzers dürfen Sie etwas tun.    Aber um dies zu tun, müssen Sie den Unterschied zwischen mir und Ihnen kennen!!",mi
320,8643,868673,868672.0,10338,14870,2016-04-11 20:07:36.637,online,,"Es geht um SEXISTISCHE Werbung. Tampons werden wohl weiterhin mit Frauen beworben werden, und auch die so liebgewonnenen photogeshoppten Palmers Plakate wird´s wohl weiterhin geben. Macht euch nicht ins Höschen.",1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/International/Europa/deutschland,Zigaretten und Sexismus: Deutsche Regierung plant Werbeverbote,2016-04-09 10:30:33.000," Es ist zusätzlich zu KAHORI Lesung. Es kann noch bekannt gegeben werden, dass Tampons für Frauen noch verfügbar sind und auf den Fotos, die der Universitätsfilm gekauft hat, noch vorhanden sein können. Passen Sie nicht in Ihre eigenen Neigungen.",mi
321,8648,871038,871036.0,10358,25093,2016-04-11 22:43:27.403,online,"Und sie negieren, dass Sie Unsinn reden.","Es gibt natürlich keine Haftungserklärung mit der Unterschrift der Landtagsabgeordneten.

Aber es gibt eine mit Haiders Namen. Der war als Finanzlandesrat nämlich der einzige Berechtigte, solche Haftungen einzugehen.",0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Finanzen/Banken/hypoalpeadria,Heta: Kärntner Haftungsrisiko steigt auf neun Milliarden Euro,2016-04-11 17:47:11.000,"Und sie müssen nicht Unsinn über dich reden. Stattdessen kündigt keine Klasse die Unterschrift der Mitglieder des Whentags an.    Aber man ist auf dem Namen Himi. Als Currency District Councillor ist er der einzige, der in der Lage ist, diese Klassifikationen zu akzeptieren.",mi
322,8658,875415,875414.0,10405,17167,2016-04-13 17:34:37.360,deleted,K(r)ampfp(r)oster!,"Lehrjahre in Fuschl? Bei einem ""Öser""?",0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Sport/Fussball/Bundesliga/Regionalliga,Ein Japaner trainiert den SV Horn,2016-04-11 15:27:38.000,"K(r)ampfp(r)oster! Wie viele Jahre hat sich die Sonne in Fuschl engagiert? In der Wahrscheinlichkeit eines ""Erschöpften""?",mi
323,8667,877777,877776.0,10445,19206,2016-04-13 23:36:59.447,online,,"sie gehen jetzt besser ins ""bett"", morgen ist auch noch ein ""tag""",11,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Livingroom/Gesundheit/KrankheitG/Neurologie,Querschnittgelähmter steuert Hand durch Gedankenkraft,2016-04-13 20:20:41.000," Sie sind besser dran, jetzt ins ""Bett"" zu gehen, es ist ein ""Tag"" morgen",mi
324,8702,894107,894106.0,10674,25046,2016-04-20 14:34:24.330,online,,"@ 1: Horroskop ? 
@ 2: von Ausweichen ist doch überhaupt keine Spur-- sie äußert sich sehr deutlich und eindeutig und für einen BP-Wahlkampf 2016 viel zu oft zu diesem Thema
@dieser Vergleich von Ihnen toppt alles: einfach hirnrissig

Versuchen Sie Ihre ideologische Brille einmal abzunehmen",0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/bundespraesi,"Griss: ""Das bringt vielleicht Stimmen, aber den Falschen""",2016-04-20 08:00:00.000," 1: Ist es ein Fehler?   2: Es gab nie einen Beweis für eine Verweigerung, es ist sehr klar, und zu viele für eine Abstimmung Sorgoben TM im Jahr 2016 für dieses Thema @dieser Sie überhaupt passen: versuchen Sie einfach, Ihre eigenen grafischen Glas denken",mi
325,8728,905121,,10825,3422,2016-04-24 19:38:12.223,online,Eh logisch.,"Das Ergebnis ist exakt was ich in meinem Umfeld prophezeit habe. Ein Kandidat, der das ganze rechte Drittel plus ein paar Proteststimmen  für sich allein hat, und 4 1/2, die sich um die anderen 2/3 raufen. Was sonst hätte herauskommen sollen?
Dass SPÖVP zu blöd waren, gleich VdB und  Griss zu unterstützen und  unbedingt ihre staubigen Ladenhüter verheizen wollten, ist höhere Blödheit. Sogar der St.Pröllener hat den Braten rechtzeitig gerochen (dabei hätte so ein Khol-Ergebnis seinem aufgeblasenen Ego so gut getan...).",12,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Meinung/Kommentare/FoederlSchmid,Präsidentenwahl: Ein blauer Erdrutschsieg,2016-04-24 17:00:51.000,"Er Logik. Das Ergebnis ist immer noch das, was ich in meiner Umgebung vorhergesagt habe. Ein Kandidat hat ein echtes rechtes Match mit ein paar Stimmen, die dazu aufgefordert werden, und 4 1/2 laufen für die anderen 2/3. Was ist sonst noch passiert?  Die SPÖVP ist zu dumm, um VdB und Griss zu unterstützen, die auch das sehr unvernünftige Pulver ihrer Käufer erhitzen müssen. Obwohl St. Pröllener sofort ans Kochen geklebt wird (Mail-Insider finden, dass es sich lohnt...).",mi
326,8733,909257,909256.0,10853,17952,2016-04-25 18:47:31.953,online,,"naja, und an einem Freispruch für eines der Krebsgeschwüre der rechtskonservativen Regierungszeit, dem Ex-FP-Politiker Ing. Maischberger, war aber weder rot noch schwarz interessiert, rot aber natürlich am allerwenigsten ...",1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Wirtschaft/Wirtschaftpolitik,Meischberger-Prozess: Beschwerde gegen Freisprüche,2016-04-25 14:11:41.000," Bei der Wiedereröffnung eines der Ziele der rechtsextremen Klippenregierung ist die Ing FP-Ing auch nicht der Fall. Maischschrop, der an einem roten oder schwarzen Ort war, aber er war ein roter...",mi
327,8748,921399,921398.0,10953,3935,2016-04-28 21:53:34.493,deleted,,Was Sie verzapfen ist lächerlich.,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Inland/Parteien/fp,Nach Anti-FPÖ-Tafel: Blaue Anzeige für Kaffeehausbesitzerin,2016-04-27 14:11:52.000, Sie haben eine sehr lächerliche Art der Typisierung.,mi
328,8762,924698,,11029,159,2016-05-01 12:08:17.857,online,,"Mir doch egal, ob du das glaubst...
Aber wieder typisch für die, die ausser sudern und schimpfen nix zusammenbringen.",0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,Newsroom/Panorama/Flucht,Verbilligte VOR-Tickets für Flüchtlinge eingestellt,2016-04-29 17:32:51.000," Ich mache mir keine Sorgen, ihnen zu glauben...  Aber es ist auch das Gleiche, das reagiert, reagiert, sich gegenseitig schimpft.",mi
